x,y,Truth,CPU,GPU
1.18186,-1.31764,0,0,0
-0.5077,0.501898,0,0,0
1.56223,0.65701,1,1,1
-0.776041,-0.613806,0,0,0
-2.06577,0.860863,2,2,2
-1.12959,0.91586,0,2,2
-2.13831,1.36166,2,2,2
1.42427,1.55159,0,1,1
2.06295,0.840011,1,1,1
2.44906,1.15304,1,1,1
-2.29779,0.780736,2,2,2
-1.44392,-1.28715,0,0,0
2.30491,1.58085,1,1,1
-0.743541,0.0800083,0,0,0
-1.76336,0.642145,2,2,2
-1.76363,1.40808,2,2,2
2.91633,1.10607,1,1,1
1.82825,2.29632,1,1,1
-0.0335553,-0.192722,0,0,0
2.27149,0.545867,1,1,1
-1.44449,1.39012,2,2,2
-1.71794,1.82504,2,2,2
1.60016,1.31402,1,1,1
-2.24272,1.45918,2,2,2
0.68728,1.32963,1,1,1
1.35942,1.78458,0,1,1
0.398335,-0.929745,0,0,0
-0.119523,0.891609,0,0,0
1.89504,-1.25313,0,0,0
-2.60046,1.86699,2,2,2
0.762895,0.31909,0,0,0
3.23718,0.787525,1,1,1
1.63497,0.66929,1,1,1
1.56612,0.663934,1,1,1
2.12856,0.934048,1,1,1
0.878227,0.253767,0,0,0
2.28951,1.01278,1,1,1
-2.23088,0.447715,2,2,2
-2.76532,-0.297534,0,2,2
-1.65203,0.294618,2,2,2
-2.50771,1.97308,2,2,2
-2.87603,1.01143,2,2,2
2.01723,1.74855,1,1,1
2.41581,0.94385,1,1,1
3.18917,1.2969,1,1,1
-1.91174,1.54193,2,2,2
-1.62535,0.587753,2,2,2
-1.96141,1.28535,2,2,2
-1.92548,-0.123474,0,2,2
1.17254,0.748814,0,1,1
-1.45608,0.764241,2,2,2
1.48442,0.826821,1,1,1
-1.31903,1.17739,2,2,2
2.73011,0.368732,1,1,1
1.21855,1.40811,1,1,1
0.342481,-0.767066,0,0,0
-1.90664,0.215813,2,2,2
2.54575,0.718172,1,1,1
-1.58336,-0.321326,2,2,2
0.176594,1.47364,0,1,1
1.71328,1.03397,1,1,1
1.51384,0.748595,1,1,1
-2.26431,1.54819,2,2,2
1.53876,0.971576,1,1,1
-1.66499,0.570726,2,2,2
2.31765,1.11593,1,1,1
1.5122,-1.70556,0,0,0
2.27362,1.58228,1,1,1
-1.72225,1.52035,2,2,2
-2.81968,0.446613,2,2,2
1.29391,0.238852,0,1,1
0.64261,-0.355619,0,0,0
3.17138,1.16963,1,1,1
1.6814,0.419834,1,1,1
2.09272,0.816238,1,1,1
-0.57004,0.904033,0,2,2
-1.52237,1.15718,2,2,2
1.40732,1.21438,1,1,1
-2.08803,0.481454,2,2,2
0.197437,0.179498,0,0,0
-1.97185,2.28755,2,2,2
2.89985,1.41572,1,1,1
-1.52395,2.34448,0,2,2
2.20031,0.823422,1,1,1
0.577354,-0.885603,0,0,0
1.88733,0.0666124,0,1,1
1.28913,0.79356,1,1,1
-1.93373,0.637093,2,2,2
-2.2498,1.51507,2,2,2
-1.54027,1.09825,2,2,2
-0.0124449,0.71341,0,0,0
2.80539,1.31156,1,1,1
-1.0305,-0.68143,0,0,0
2.64678,1.37199,1,1,1
1.99671,0.976461,1,1,1
1.6624,-0.0873299,1,1,1
0.450687,-0.736473,0,0,0
-2.37787,0.840674,2,2,2
1.81535,0.808427,1,1,1
-0.660305,0.644302,0,0,0
-1.12934,1.50031,2,2,2
-2.24726,1.41182,2,2,2
-1.02197,-0.763421,0,0,0
-0.505158,-1.7028,0,0,0
-1.68115,1.04436,2,2,2
-1.52092,0.969552,2,2,2
-2.18547,0.187209,2,2,2
0.14756,0.598826,0,0,0
0.200731,0.163324,0,0,0
-0.477899,-0.251916,0,0,0
-2.65951,1.11197,2,2,2
2.1461,0.877351,1,1,1
1.69291,1.06305,1,1,1
-0.905205,0.212229,0,0,0
-1.99534,0.61381,2,2,2
-0.013008,-0.788607,0,0,0
-0.959734,-1.22832,0,0,0
-1.16207,0.389101,0,2,2
-2.46872,1.46141,2,2,2
-0.221148,0.809399,0,0,0
-0.163402,-1.15329,0,0,0
-1.80197,0.561436,2,2,2
-2.40789,0.305973,2,2,2
-2.24848,1.58245,2,2,2
0.975179,-0.947532,0,0,0
1.15613,1.14726,1,1,1
1.79076,0.289694,1,1,1
2.45624,-1.72567,0,1,1
2.17075,0.294864,1,1,1
-1.8758,0.670316,2,2,2
1.72829,0.709867,1,1,1
3.04088,1.69434,1,1,1
-1.24421,1.68633,2,2,2
0.827661,1.16817,1,1,1
1.86431,0.424733,1,1,1
2.29065,1.10012,1,1,1
-2.12312,1.07185,2,2,2
1.90241,0.445189,1,1,1
-1.2893,-0.113513,0,2,2
2.15033,1.47579,1,1,1
1.19763,0.541396,1,1,1
-2.11476,1.08532,2,2,2
-1.55905,0.675058,2,2,2
2.31315,1.82882,1,1,1
-2.70561,1.63634,2,2,2
1.59861,1.40294,1,1,1
0.580397,1.55139,0,1,1
0.835082,1.0608,0,1,1
0.010283,0.00404151,0,0,0
-3.12644,1.34265,2,2,2
-2.00636,1.30167,2,2,2
3.75587,1.34786,1,1,1
-0.789825,-0.32662,0,0,0
1.62437,1.08913,1,1,1
-0.0575044,-1.47646,0,0,0
1.4185,0.19028,1,1,1
-2.76333,1.31396,2,2,2
1.88965,0.706575,1,1,1
-2.49432,1.39938,2,2,2
-1.59986,1.1518,2,2,2
0.934158,-0.67603,0,0,0
1.86091,1.3523,1,1,1
-2.62786,0.963483,2,2,2
1.03329,-0.944861,0,0,0
-0.807893,2.13237,2,2,2
2.67992,0.66815,1,1,1
-2.21701,0.917865,2,2,2
1.34944,1.27858,1,1,1
-2.03475,1.35708,2,2,2
2.29578,-0.350906,0,1,1
2.06112,1.01572,1,1,1
2.38284,0.139052,0,1,1
1.76263,1.59357,1,1,1
-1.58075,1.07515,2,2,2
-1.33115,-0.00458792,0,2,2
1.95411,1.33312,1,1,1
0.669068,1.23234,0,1,1
-2.00723,0.545973,2,2,2
2.46163,0.712734,1,1,1
2.44518,1.85124,1,1,1
2.38801,1.68249,1,1,1
1.67031,0.759868,1,1,1
-1.96534,1.29301,2,2,2
-0.0656989,0.904925,0,0,0
-1.28591,1.34392,0,2,2
2.52602,1.00091,1,1,1
-1.5708,0.94233,0,2,2
2.25293,0.427331,1,1,1
-1.81813,0.740606,2,2,2
-1.38342,1.14194,2,2,2
1.47563,0.279488,1,1,1
1.93538,0.761345,1,1,1
-2.16291,1.2669,2,2,2
1.58227,1.17312,1,1,1
-1.38935,1.57872,2,2,2
-2.48443,1.41032,2,2,2
-2.52146,1.3384,2,2,2
2.13843,-0.839525,0,1,1
2.25439,1.08237,1,1,1
-1.06455,0.456722,2,2,2
-2.75124,0.453493,2,2,2
-0.353967,-1.16445,0,0,0
-2.13153,1.24652,2,2,2
-2.64714,1.30623,2,2,2
1.13018,0.373838,1,1,1
2.29512,0.864002,1,1,1
1.24756,1.01386,1,1,1
1.67677,-0.387357,0,1,1
1.31048,-0.187977,0,1,1
1.4248,1.61233,1,1,1
1.1416,1.88993,1,1,1
2.74824,1.13471,1,1,1
-2.17791,0.979856,2,2,2
-1.97749,0.948111,2,2,2
0.852114,0.494221,0,1,1
-1.51618,0.281285,2,2,2
-0.402472,-0.719112,0,0,0
-1.15519,3.2861,0,2,2
0.536679,-1.12744,0,0,0
-2.29209,0.591952,2,2,2
2.88599,2.16959,1,1,1
1.08803,1.28705,0,1,1
2.6469,1.24131,1,1,1
-1.7487,0.97962,2,2,2
2.06796,1.52851,1,1,1
-2.23802,1.1719,2,2,2
-0.810191,-0.203433,0,0,0
1.34436,1.88723,1,1,1
-1.93885,0.268514,2,2,2
-1.72428,1.23518,2,2,2
0.497485,-1.00848,0,0,0
0.366009,0.519058,0,0,0
-0.648585,0.366274,0,0,0
-0.49798,-1.53101,0,0,0
-0.969252,-1.05711,0,0,0
-2.23755,1.32536,2,2,2
0.143425,0.88921,0,0,0
2.27057,0.840563,1,1,1
0.536668,-1.03341,0,0,0
-0.335917,-1.02673,0,0,0
-1.81406,0.894997,2,2,2
0.559607,-0.563702,0,0,0
-0.0624855,1.09986,0,0,0
2.87255,0.97456,1,1,1
0.3784,0.393196,0,0,0
-2.5721,1.63488,2,2,2
-2.27536,1.79795,2,2,2
2.0385,1.3768,1,1,1
2.38245,0.83995,1,1,1
-1.22341,1.50353,2,2,2
1.57277,1.80672,1,1,1
2.27484,1.17574,1,1,1
2.10937,0.842087,1,1,1
-0.956869,0.864024,2,2,2
-1.62357,0.760513,2,2,2
1.5827,0.592356,1,1,1
-0.373572,-0.762429,0,0,0
-2.00429,1.24857,2,2,2
0.52172,0.197923,0,0,0
1.24201,0.414053,1,1,1
1.56438,1.17966,1,1,1
1.64783,1.31346,1,1,1
0.05247,0.389128,0,0,0
-2.2133,1.16594,2,2,2
1.85357,0.651417,1,1,1
-1.2977,-1.02601,0,0,0
-1.50492,0.770588,0,2,2
2.01347,0.31776,1,1,1
1.70095,1.1392,1,1,1
2.89456,1.97416,1,1,1
2.65406,1.83843,1,1,1
-1.38946,-0.0333026,0,2,2
1.74624,0.926934,0,1,1
-2.0231,0.727478,2,2,2
1.19582,1.12876,1,1,1
-1.61145,0.474026,0,2,2
-2.98394,1.09539,2,2,2
0.732169,-0.805032,0,0,0
0.679935,0.495436,0,0,0
-2.28729,1.03981,2,2,2
-2.5924,0.390084,2,2,2
2.49049,0.751216,1,1,1
1.68841,0.9672,1,1,1
2.38808,1.63773,1,1,1
-1.70846,0.85107,2,2,2
2.28515,0.741055,1,1,1
-1.92691,1.45707,2,2,2
-1.04713,0.605519,2,2,2
-0.00265505,-0.628928,0,0,0
2.34641,0.720897,1,1,1
2.39318,1.96383,1,1,1
-1.51691,1.24806,2,2,2
2.32736,1.4671,1,1,1
-1.59064,1.10622,2,2,2
-0.0734949,0.11979,0,0,0
0.93336,1.07519,1,1,1
-1.3141,2.0276,0,2,2
2.49142,0.67178,1,1,1
1.62694,1.27835,1,1,1
1.89361,0.546216,1,1,1
1.34082,-0.622876,0,0,0
1.0162,0.527241,0,1,1
-1.54836,0.144008,2,2,2
2.31642,0.98956,1,1,1
0.719228,0.929945,1,1,1
-0.147269,0.896664,0,0,0
2.19269,1.23452,1,1,1
0.484298,-0.457213,0,0,0
-2.84128,-0.785688,0,2,2
-2.04075,1.27257,2,2,2
-2.1969,1.13277,2,2,2
-1.90819,1.46576,2,2,2
1.55297,2.45241,0,1,1
-1.92223,1.30698,2,2,2
-1.66963,1.82291,2,2,2
2.62691,0.963656,1,1,1
2.59245,-0.0837837,1,1,1
-2.49014,0.952297,2,2,2
1.97284,0.686085,1,1,1
2.28193,0.588219,1,1,1
1.10649,1.09875,1,1,1
1.30509,0.514961,0,1,1
-0.806596,-1.30453,0,0,0
-1.80679,0.118232,2,2,2
-1.36152,1.45131,2,2,2
1.90056,0.621531,1,1,1
0.982038,-0.395789,0,0,0
-1.86319,0.859785,2,2,2
-2.20203,1.85001,2,2,2
1.27856,-0.633774,0,0,0
-2.96779,1.23416,2,2,2
-2.27816,1.20146,2,2,2
-1.29218,0.53057,2,2,2
1.1714,0.491627,1,1,1
2.49234,0.900888,1,1,1
-2.42481,1.37636,2,2,2
2.09695,1.90597,1,1,1
1.64075,0.465235,1,1,1
1.33907,0.54132,1,1,1
0.786077,-1.26864,0,0,0
1.96178,0.735686,1,1,1
-1.77296,0.800559,2,2,2
0.665111,-0.729894,0,0,0
1.87755,0.677798,1,1,1
1.16066,-0.5974,0,0,0
2.01376,1.03941,1,1,1
1.66748,1.37751,1,1,1
0.288874,-1.12485,0,0,0
-1.7618,0.256171,0,2,2
-1.92394,0.936025,2,2,2
-1.58101,0.686126,2,2,2
0.84777,-1.07565,0,0,0
2.28123,0.746088,1,1,1
-2.35208,1.5453,2,2,2
1.59861,1.19629,1,1,1
1.44131,-2.09909,0,0,0
1.18305,-0.540507,0,0,0
-0.970262,1.14064,0,2,2
-1.27243,-0.335367,0,0,0
-2.71406,0.607526,2,2,2
-2.50442,1.38211,2,2,2
-1.68149,0.491417,2,2,2
-2.00983,0.550264,2,2,2
-1.14956,1.44497,2,2,2
-1.52931,1.02756,2,2,2
0.617194,-0.862228,0,0,0
1.43952,1.52227,1,1,1
-2.43031,1.05626,2,2,2
0.0320244,0.575314,0,0,0
2.26922,0.758147,1,1,1
-3.08575,1.77218,2,2,2
1.55781,-0.0786289,0,1,1
2.75177,0.6462,1,1,1
1.89978,1.145,1,1,1
-1.67843,0.578695,2,2,2
-0.171536,-1.17816,0,0,0
-2.10045,1.57436,2,2,2
2.70499,0.89418,1,1,1
-0.180325,0.875821,0,0,0
2.19825,0.790006,1,1,1
-2.00081,1.06396,2,2,2
1.83707,1.2043,1,1,1
1.25198,-1.15946,0,0,0
1.18098,0.57724,0,1,1
2.18239,-1.09434,0,1,1
2.26896,1.45684,1,1,1
-0.334341,-0.484525,0,0,0
-2.26093,0.461017,0,2,2
2.10742,0.465323,1,1,1
1.87555,1.28563,1,1,1
-1.2342,1.30784,0,2,2
-1.95353,1.52211,2,2,2
-2.49313,0.960678,2,2,2
-0.369909,-0.567158,0,0,0
-2.40921,0.707324,2,2,2
1.66241,1.19965,0,1,1
-0.370661,0.461135,0,0,0
1.32257,1.58504,1,1,1
-3.09253,0.25291,2,2,2
1.38512,-0.275899,1,1,1
-2.21543,1.01046,2,2,2
-1.79349,0.475149,2,2,2
-2.08925,1.15464,2,2,2
2.73207,1.50267,1,1,1
1.73697,0.978316,1,1,1
-0.807833,-1.02902,0,0,0
-2.66764,1.21589,2,2,2
-2.01361,0.388174,2,2,2
1.84221,0.952861,1,1,1
-1.21303,0.102123,0,2,2
-0.974758,0.720912,0,2,2
-0.37569,-0.429662,0,0,0
1.60294,0.0849082,0,1,1
1.22708,0.280619,1,1,1
-0.0378316,-0.0200165,0,0,0
2.33828,1.86215,1,1,1
-2.69979,0.748705,2,2,2
2.11271,0.685185,1,1,1
1.96209,0.732822,1,1,1
1.47373,-0.44767,0,0,0
-1.97239,1.63673,2,2,2
-1.9028,1.70257,2,2,2
-2.42837,1.44104,2,2,2
0.524251,0.210001,0,0,0
-2.80773,1.28849,2,2,2
2.02875,1.59692,1,1,1
-2.35033,0.790663,2,2,2
2.97772,0.454516,1,1,1
-1.55053,-0.400725,0,2,2
1.49616,0.718191,0,1,1
2.42206,0.510146,1,1,1
2.35831,0.94467,1,1,1
0.297484,-0.177454,0,0,0
2.18686,1.19627,1,1,1
-1.26693,1.07562,0,2,2
-1.48817,0.995288,2,2,2
-0.362996,0.973715,0,0,0
2.58482,1.4839,1,1,1
-2.53722,1.13096,2,2,2
0.0184739,-0.16806,0,0,0
2.13448,0.344278,0,1,1
-2.91839,0.953651,2,2,2
1.54999,1.37236,1,1,1
-2.1587,0.908851,2,2,2
3.01857,1.46938,1,1,1
-2.16159,0.222776,2,2,2
1.96087,0.972935,1,1,1
1.56097,0.997645,1,1,1
1.74822,0.447505,1,1,1
1.52402,1.47072,1,1,1
1.97464,1.90602,1,1,1
-0.222841,-0.640548,0,0,0
1.08228,1.84925,1,1,1
2.21003,1.15987,1,1,1
-1.90164,1.40619,2,2,2
-1.66557,0.634826,2,2,2
1.20389,-0.193709,0,0,0
-2.33237,2.16111,2,2,2
-2.91402,1.04227,2,2,2
1.08278,0.590015,0,1,1
-2.40861,0.645891,2,2,2
0.613872,0.553599,0,0,0
-1.37358,1.8949,2,2,2
0.786775,-0.213676,0,0,0
-2.79661,1.54721,2,2,2
1.34914,1.6147,1,1,1
2.09323,0.52268,1,1,1
-2.88758,-0.114227,2,2,2
-1.03366,-0.856282,0,0,0
1.42518,1.31998,1,1,1
-1.00155,0.61344,0,2,2
-0.513999,0.370772,0,0,0
0.284877,-0.0374127,0,0,0
1.74614,0.572188,1,1,1
2.28005,1.39091,1,1,1
-0.360512,1.03248,0,0,0
0.166753,1.0177,0,0,0
2.34368,1.08225,1,1,1
-2.08416,1.83002,2,2,2
0.938793,-0.801373,0,0,0
2.48511,2.18984,1,1,1
2.07015,0.887986,1,1,1
0.809589,0.314434,0,0,0
0.37066,0.910115,0,0,0
-2.0827,0.370313,2,2,2
-2.31051,2.25497,2,2,2
1.89054,1.78677,1,1,1
2.20003,1.08725,1,1,1
1.06973,-1.49989,0,0,0
-2.52871,1.63673,2,2,2
1.77396,1.4523,1,1,1
2.07533,1.37793,1,1,1
-1.48867,1.38966,2,2,2
2.63617,1.35573,1,1,1
-1.65269,1.49094,2,2,2
2.32206,0.121724,1,1,1
-1.69321,0.418277,2,2,2
2.77674,0.713138,1,1,1
1.95897,-0.701359,0,1,1
-0.962792,1.45146,2,2,2
-1.79031,1.53837,2,2,2
-1.25706,-0.800755,0,0,0
1.49991,0.85633,1,1,1
2.46457,0.361915,1,1,1
-1.14774,-1.39034,0,0,0
1.14539,1.43657,1,1,1
-1.72104,0.0489407,2,2,2
-1.86394,0.212507,0,2,2
-2.09621,-0.00041306,2,2,2
-0.272513,0.700868,0,0,0
1.71323,0.679424,1,1,1
2.23252,0.56618,1,1,1
2.7894,0.591965,1,1,1
2.75111,0.991213,1,1,1
2.20064,1.45831,1,1,1
2.24771,1.01799,1,1,1
-0.111299,0.440398,0,0,0
-2.72247,1.11938,2,2,2
-2.34032,0.506408,2,2,2
-2.42357,0.38338,2,2,2
0.125665,-0.572966,0,0,0
2.48085,0.125153,1,1,1
-2.05419,1.16011,2,2,2
2.6136,1.28176,1,1,1
2.30204,1.00863,1,1,1
2.27668,0.689858,1,1,1
1.99697,1.02774,1,1,1
-0.0559249,0.193825,0,0,0
1.60914,0.179697,0,1,1
-0.586867,1.43163,2,2,2
1.11547,0.805826,1,1,1
1.46238,1.41248,1,1,1
-2.19021,1.83362,2,2,2
1.32596,-0.117518,0,1,1
-1.4129,-0.268282,2,2,2
1.44181,-0.861188,0,0,0
0.510303,1.97136,0,1,1
-1.53642,1.33711,2,2,2
1.77822,0.672191,1,1,1
-1.39066,0.539326,2,2,2
-2.42278,1.77731,2,2,2
-2.76798,0.398054,2,2,2
-2.93397,1.20579,2,2,2
-2.3097,1.24122,2,2,2
-0.154282,-0.56465,0,0,0
1.50642,0.997258,1,1,1
2.37825,0.69691,1,1,1
2.21504,0.674528,1,1,1
-0.621089,-0.129369,0,0,0
1.58094,-0.142093,1,1,1
2.25287,1.52421,1,1,1
0.0264091,0.201392,0,0,0
-0.995175,0.204712,0,0,0
3.23149,0.486297,1,1,1
-1.66727,0.640578,2,2,2
-0.240237,0.0709191,0,0,0
2.05904,0.685586,1,1,1
-2.21123,0.010679,2,2,2
1.85802,0.859916,1,1,1
2.15351,0.439018,1,1,1
2.04422,0.756242,1,1,1
2.02268,0.622591,1,1,1
-2.3435,1.19078,2,2,2
-1.70303,0.633293,2,2,2
-2.99831,0.275802,2,2,2
1.88025,1.28943,1,1,1
2.1238,0.927781,1,1,1
-0.845358,0.890075,2,2,2
2.25463,0.684217,1,1,1
-1.74051,0.622861,2,2,2
-2.11664,1.57488,2,2,2
-1.02255,0.554919,0,2,2
-1.82838,1.59394,2,2,2
1.75664,1.35839,1,1,1
0.0369676,1.34787,0,0,0
-0.00348847,0.280022,0,0,0
1.71233,1.5542,1,1,1
-1.5606,0.295393,2,2,2
1.83799,0.729237,1,1,1
1.3078,1.20853,1,1,1
-2.30026,1.22171,2,2,2
-2.41257,1.78558,2,2,2
1.52031,1.42286,1,1,1
1.14302,-0.149889,0,0,0
-1.57428,-0.546647,0,2,2
0.062787,-1.10886,0,0,0
1.74043,0.401145,1,1,1
1.48587,2.75779,1,1,1
1.68206,1.38185,1,1,1
0.141175,0.793719,0,0,0
1.14328,0.50285,0,1,1
-0.065607,0.903659,0,0,0
1.55753,-1.43468,0,0,0
3.36455,0.950262,1,1,1
-1.05689,-2.67548,0,0,0
0.152824,-1.18304,0,0,0
-2.17795,1.47098,2,2,2
-2.43498,0.592339,2,2,2
0.126237,1.25699,0,0,0
-1.57297,1.13124,2,2,2
-2.08123,0.50781,2,2,2
-2.16293,0.737274,2,2,2
1.8678,1.04785,1,1,1
-1.26616,1.09108,2,2,2
2.4086,1.07494,1,1,1
-0.122222,0.509452,0,0,0
2.50785,2.03902,1,1,1
-2.07097,0.88943,2,2,2
1.15572,0.804966,1,1,1
-2.10803,1.15491,2,2,2
2.1407,1.42264,1,1,1
1.95006,0.81737,1,1,1
-2.18335,1.61504,2,2,2
2.39667,1.26869,1,1,1
-1.5418,-0.309442,0,2,2
-2.40764,0.0290819,2,2,2
-2.42329,0.293484,2,2,2
-1.88877,1.52642,2,2,2
-0.721454,-0.760968,0,0,0
1.12211,0.324324,1,1,1
0.601035,0.806839,0,1,1
-0.552486,1.272,0,2,2
-1.76835,1.34555,2,2,2
-0.0242128,0.504777,0,0,0
1.18252,0.530696,0,1,1
1.55021,0.976954,1,1,1
-2.22383,0.667513,2,2,2
-2.43039,0.879118,2,2,2
-1.59393,1.13579,2,2,2
-2.32049,1.94752,2,2,2
-1.50957,0.598141,2,2,2
-0.494632,-1.07553,0,0,0
2.97631,0.425203,1,1,1
-2.41911,1.34517,2,2,2
-1.05871,2.03416,2,2,2
2.01372,0.318475,1,1,1
-1.78711,0.908258,2,2,2
-2.07565,0.981543,2,2,2
0.330942,0.747367,0,0,0
1.8416,1.03113,1,1,1
2.1317,1.05426,1,1,1
-1.86367,1.46214,2,2,2
-2.98239,1.58347,2,2,2
-0.760757,-0.320423,0,0,0
-1.68833,1.23217,2,2,2
-1.82612,1.07269,2,2,2
-2.11209,0.923915,2,2,2
-0.169725,-1.21469,0,0,0
-0.612098,0.490666,0,0,0
2.72746,1.3739,1,1,1
-1.86664,0.587297,2,2,2
1.70759,1.02157,1,1,1
2.74025,1.05432,1,1,1
-0.0997312,0.690599,0,0,0
2.19736,1.39135,1,1,1
-1.07632,0.568967,2,2,2
2.80938,0.807697,0,1,1
0.552336,-0.389635,0,0,0
0.169369,-0.254007,0,0,0
-0.154751,-0.344464,0,0,0
2.7538,0.718155,1,1,1
2.68548,1.47359,1,1,1
-2.05588,0.683733,2,2,2
1.06641,0.420785,0,1,1
0.842715,0.938925,1,1,1
-2.08973,0.549361,2,2,2
1.97041,0.989891,1,1,1
-1.88189,0.256819,2,2,2
-1.9061,-0.339396,0,2,2
-2.05215,-0.599799,0,2,2
2.26965,0.815528,1,1,1
-1.67478,1.33897,2,2,2
1.20783,0.439591,1,1,1
-0.921922,0.407609,0,2,2
-1.43551,0.479125,0,2,2
-1.87257,1.06314,2,2,2
-1.77412,1.36643,2,2,2
-2.37599,0.538443,2,2,2
1.89646,1.79433,1,1,1
2.2632,1.1294,1,1,1
-0.382179,1.20001,0,2,2
3.01035,0.627085,1,1,1
-0.708145,-0.0582435,0,0,0
-1.87707,1.16357,2,2,2
1.85487,1.57521,1,1,1
1.8499,0.324923,1,1,1
-1.44876,1.5523,2,2,2
-1.76873,1.03449,2,2,2
1.54675,1.0234,1,1,1
-0.470398,-0.447508,0,0,0
2.89348,1.00086,1,1,1
-1.72288,-0.168891,2,2,2
1.42066,0.75834,1,1,1
-1.09497,1.52816,2,2,2
-2.15745,1.74164,2,2,2
-1.20062,0.737449,2,2,2
-2.88263,0.722806,2,2,2
2.38248,1.77797,1,1,1
0.666497,0.714168,0,1,1
1.82664,1.30372,1,1,1
2.27716,0.739143,1,1,1
2.95223,1.70368,1,1,1
-2.12716,0.609823,2,2,2
-2.33817,0.315155,2,2,2
2.0626,0.829077,1,1,1
1.11909,-0.796535,0,0,0
-2.58346,0.122439,2,2,2
-2.08054,1.07319,2,2,2
1.84452,1.58534,1,1,1
-1.04958,-0.598302,0,0,0
0.310999,-0.0531657,0,0,0
-0.0277542,0.124379,0,0,0
-1.74394,0.845253,2,2,2
-2.04937,1.32809,2,2,2
-0.539302,1.5091,0,2,2
-0.559194,-0.422693,2,0,0
2.04079,0.832544,1,1,1
-1.03208,-0.814707,0,0,0
1.88373,0.309494,1,1,1
1.21712,-1.23358,0,0,0
0.550279,0.20047,0,0,0
1.31536,-0.400941,0,0,0
1.18089,0.754466,0,1,1
-2.26311,0.916481,2,2,2
1.13681,-0.292183,0,0,0
-0.258277,-0.658248,0,0,0
-1.72371,0.608332,2,2,2
1.89901,0.595498,1,1,1
-1.57269,1.13672,2,2,2
-1.69449,1.37096,2,2,2
0.597822,0.897927,1,1,1
2.06407,0.392524,1,1,1
-3.0224,0.792762,2,2,2
-2.32517,1.49773,2,2,2
-2.24684,0.66891,2,2,2
1.99832,0.619447,1,1,1
1.56681,1.96874,1,1,1
1.86603,1.29413,1,1,1
-0.8267,-0.709249,0,0,0
1.86959,-0.0899497,1,1,1
-1.90891,0.377656,2,2,2
2.28385,0.970888,1,1,1
0.50359,-0.848659,0,0,0
-1.71419,-0.238165,0,2,2
-0.025386,-0.250834,0,0,0
1.55654,1.52356,1,1,1
2.50198,-1.20515,0,1,1
-1.68797,1.12799,2,2,2
2.0907,0.573596,1,1,1
1.99436,1.21154,1,1,1
-2.39064,1.25382,2,2,2
-2.38543,1.23597,2,2,2
-0.52652,0.711362,0,0,0
2.58489,1.11134,1,1,1
-0.210234,0.669427,0,0,0
-1.97236,0.0820242,2,2,2
-0.34252,-0.484362,0,0,0
1.56152,-0.00107133,1,1,1
-1.23242,0.803131,0,2,2
-0.367758,1.15934,0,2,2
-1.36256,0.974562,2,2,2
2.25694,0.502672,1,1,1
1.63182,0.856598,1,1,1
0.981273,0.920537,1,1,1
-0.599968,0.0223314,0,0,0
-0.0104786,-0.650393,0,0,0
1.90613,0.971957,1,1,1
1.28495,0.647437,1,1,1
-2.1248,-0.0431263,2,2,2
0.020199,0.247899,0,0,0
1.45862,1.21638,0,1,1
-0.86832,0.270879,0,0,0
-2.66744,1.81011,2,2,2
-0.333259,1.46051,0,2,2
1.91489,0.677338,1,1,1
1.313,0.84601,1,1,1
-1.92778,1.50902,2,2,2
-2.55403,1.78507,2,2,2
1.47874,1.64823,1,1,1
-1.53144,2.12086,2,2,2
2.24656,1.0307,1,1,1
1.83229,1.42031,1,1,1
-0.391335,0.650364,0,0,0
0.782993,1.30634,0,1,1
0.339215,-0.0792546,0,0,0
0.669609,-1.25681,0,0,0
1.94967,0.328293,0,1,1
1.95341,1.20955,1,1,1
-1.76474,-1.78172,0,0,0
0.39031,0.803605,0,0,0
1.91128,0.824913,1,1,1
1.96809,1.45896,1,1,1
-1.14437,1.9933,0,2,2
-2.0739,1.25034,2,2,2
-2.25839,1.33137,2,2,2
2.48603,1.34426,1,1,1
-1.98645,1.45865,2,2,2
1.1358,1.38777,0,1,1
0.836502,-0.529487,0,0,0
0.71933,-0.139933,0,0,0
-1.77971,-1.60558,0,0,0
2.78537,1.29039,1,1,1
0.282241,0.456871,0,0,0
2.19689,-0.389884,0,1,1
-0.288839,2.08775,0,2,2
1.90614,1.65082,1,1,1
2.08248,1.139,1,1,1
1.83728,0.707291,1,1,1
-1.47481,0.0462269,2,2,2
-1.90576,1.42579,2,2,2
-1.89524,0.516162,2,2,2
2.25555,0.509755,1,1,1
1.93303,0.737576,1,1,1
0.211172,-1.64715,0,0,0
1.35903,1.58386,1,1,1
2.00667,1.34113,1,1,1
-2.15616,0.779905,0,2,2
-1.71493,1.49215,2,2,2
-1.58395,0.682189,2,2,2
-1.8749,1.10733,2,2,2
-2.14694,1.24346,2,2,2
-2.14301,0.851516,2,2,2
0.609785,0.333036,0,0,0
-0.0352239,-0.527063,0,0,0
-1.64547,0.971728,2,2,2
1.73953,1.07516,1,1,1
-1.76117,1.75945,2,2,2
0.857207,1.12262,0,1,1
1.93531,0.39447,1,1,1
-2.17579,0.56019,2,2,2
-1.50167,0.919818,2,2,2
-0.626015,0.816604,0,2,2
1.58498,0.969788,1,1,1
1.53213,0.168718,0,1,1
0.18831,-0.00303365,0,0,0
0.269823,-0.65354,0,0,0
2.2558,1.77881,1,1,1
